ID,Title,Medium_Picture,Large_Picture,Mean,Rank,Popularity,Genres,Synopsis
138217,Sweet Honey Family: Manamusume ni ne Darare Aisai to Ichatsuku Oyakodon Seikatsu,https://cdn.myanimelist.net/images/manga/2/247398.jpg,https://cdn.myanimelist.net/images/manga/2/247398l.jpg,,,61618,Hentai,"The protagonist has a loving wife and a beautiful daughter, a perfect family. However, his daughter is quite cold to him nowadays. Even though his wife tells him that it's just a phase, he is still worried.  Finally, he decides to install a device from his company that, through the use of aromatherapy and sound waves, can draw out a person's true self.  Over time, he is glad to see that his daughter's attitudes soften and return to what they were in the past. However, her skinship gradually escalates excessively much to his confusion.  And one day when his wife is away, she confesses her love to him. Apparently, because she loves him more than a father, she decides to act aloof to hide those feelings.  While shocked by the confession, he becomes conscious of his own feelings for his daughter as a woman. Little does he know, he is also under the effect of the device that he installed...  (Source: VNDB)"
172041,Yandere Mahoutsukai wa Sekizou no Otome shika Aisenai: Majo wa Manadeshi no Atsui Kuchizuke de Tokeru,https://cdn.myanimelist.net/images/manga/3/306223.jpg,https://cdn.myanimelist.net/images/manga/3/306223l.jpg,,39331.0,46111,"Fantasy, Josei, Romance","Lara Bradley, a renowned mage, sets off to defeat a low-risk monster with her young apprentice Alistair, who never stops proposing to her. But instead of a minor threat, they encounter the world's most dangerous creature—a dragon! In a desperate bid to save Alistair, Lara faces the dragon alone and casts a spell that turns herself to stone.  Twenty years later, the petrification spell breaks, and Lara awakens in a world that has moved on—except for Alistair, who never forgot her. The boy she once knew has grown into a powerful, determined man who's eager to make up for lost time with his beloved master. As they reconnect, will sparks fly, or are they doomed to repeat past mistakes?  (Source: Seven Seas Entertainment)"
6000,Mainichi Seiten!,https://cdn.myanimelist.net/images/manga/2/7687.jpg,https://cdn.myanimelist.net/images/manga/2/7687l.jpg,,20883.0,37043,"Boys Love, Comedy","Taiga works at a publishing company, and thanks to his sister's sudden marriage, author and Taiga's best high school friend Shu has become his brother-in-law. But then his sister suddenly disappears! Left behind, Taiga ends up taking care of his little brothers and living against his will with Shu. Their lively and raucous lives filled with trials accidentally draw them closer together. And actually, for Taiga, there's a certain feeling he had long ago that just won't disappear... A sensitive love story. (Source: DMP)"
32499,Yumegari,https://cdn.myanimelist.net/images/manga/1/59593.jpg,https://cdn.myanimelist.net/images/manga/1/59593l.jpg,,36032.0,43494,"Action, Fantasy, Mystery, Mythology, Romance, Shoujo, Supernatural","Tatsumi Hōjyō is a 17 year old dreamcatcher (yumegari) from the Houjyo clan who has to investigate the dreams of others and sometimes participate in them. A yumegari is bound by fate to a yumemori, one who watches the dreams of a Yumegari and prevents them from falling into an eternal sleep.  When Tatsumi's mother and father, the preceding yumegari and yumemori, die in the execution of their duties, Tatsumi inherits the job. At the risk of being caught in the dreams, as happened with her parents, the yumegari Tatsumi is helped by a dreamseer (yumemori), called Kyosuke Kaga, a 28 year old novelist with whom she'll have to share a new life in Tokyo to try to understand more about her extraordinary powers and control them. However, their relation becomes more personal, despite the warnings of the Houjyo clan about the yumemori. "
164801,"Meitou ""Isekai no Yu"" Kaitakuki: Around 40 Onsen Mania no Tensei-saki wa, Nonbiri Onsen Tengoku deshita",https://cdn.myanimelist.net/images/manga/3/292658.webp,https://cdn.myanimelist.net/images/manga/3/292658l.webp,,28530.0,42300,"Fantasy, Harem, Isekai","Yoshizou Yukawa is a passionate hot springs enthusiast—a hot springs hunter who was able to sniff out the source of springs. One day, while searching for a hidden hot spring to revitalize a town, he slips off a cliff and dies. He is then reincarnated into another world by an Inari deity of a small shrine hidden in the rocks. Yoshizou is joined by Inari's messenger princess, Mayudama. The hot spring hunter within Yoshizou is stirred right away, as he takes a bath with Mayudama in the hot spring he just discovered. Then, an elf girl appears...  (Source: MAL News)"
103925,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...,https://cdn.myanimelist.net/images/manga/1/190469.webp,https://cdn.myanimelist.net/images/manga/1/190469l.webp,7.84,1180.0,1976,"Comedy, Drama, Fantasy, Reverse Harem, Romance, School, Shoujo, Villainess","Eight-year-old Catarina Claes is the only daughter of a duke, living her life peacefully and without incident until she hits her head on a rock... and then remembers that she is not actually the duke's daughter. She used to be an otaku who died on her way to school after spending the entire previous night playing Fortune Lover, her favorite otome game. After noticing that her current surroundings seem oddly familiar, she is shocked to discover that she has been reincarnated into the world of Fortune Lover as the villainess.  The villainess in the game usually winds up dead or exiled, so Catarina decides to use her knowledge of the game and its routes to avoid any bad situations. But is it even possible for the villainess to reach a good ending?  [Written by MAL Rewrite]"
95976,Himitsu: Kuro no Chikai,https://cdn.myanimelist.net/images/manga/3/219803.jpg,https://cdn.myanimelist.net/images/manga/3/219803l.jpg,,48041.0,46240,"Drama, Fantasy, Magical Sex Shift, Romance, Supernatural","Rin, a young angel (presumed female, but angels don’t have clear genders) falls in love with a young human girl, Miku. However, their love is considered taboo, and so, Rin makes a deal with the devil to be reborn as the human boy, Len, in order to be with Miku. However, their happiness together is short-lived, and even that soon ends in tragedy.   (Synopsis: NovelUpdates)"
132102,"Futago no Ane ga Miko toshite Hikitorarete, Watashi wa Suterareta kedo Tabun Watashi ga Miko de Aru.",https://cdn.myanimelist.net/images/manga/3/240194.jpg,https://cdn.myanimelist.net/images/manga/3/240194l.jpg,,32683.0,53289,"Fantasy, Shoujo","Lerunda has always been treated unfairly, constantly compared to her twin sister, whose personality is bright and beautiful. One day Lerunda was thrown away into the forest, abandoned by her parents when her sister was taken over to the Great Temple as a child... In disappointment, the strongest monster Griffon in the forest and a Sky Horse helped her lonely person...  (Source: Kadokawa, translated)"
93655,Saishuu Chikan Densha,https://cdn.myanimelist.net/images/manga/3/165604.jpg,https://cdn.myanimelist.net/images/manga/3/165604l.jpg,,,48937,Hentai,"In a crowded train, strangers are likely to end up being too close for comfort. But for some people, being too close is a comfort. When a poor conductor witnesses the bizarre yet inviting ritual of anonymous train sex, he jumps on the opportunity to turn it into a business. Every night after the midnight train ends its route, he turns it into a rolling bordello. Get ready to climb aboard... the sleazy train is coming.  (Source: ANN)"
119645,"Watashi, Kiraku na Boukensha de Itai noni! Dou no Tsurugi +999 no Mae ni wa Densetsu no Ken mo Kanaimasen",https://cdn.myanimelist.net/images/manga/2/308637.webp,https://cdn.myanimelist.net/images/manga/2/308637l.webp,,30876.0,74155,"Adventure, Comedy, Fantasy, Girls Love","One day, after defeating a skeleton, Krishna, a newbie female adventurer, got a bronze sword drop. When she used her ""appraisal"" skill to check the sword, the sword absorbed magical power from the surroundings and became Bronze Sword +999 which was clearly much stronger than a legendary weapon. She wanted to continue being an easy going adventurer after getting the SSS-rank bronze sword, but her surroundings would not allow her. And somehow a little orphaned girl from a fallen noble who has come along with her tried to make her become a hero. Wherever they go, the two of them will create an uproar!  (Source: Shousetsuka ni Narou, translated)"
155222,Onegai☆Twins,https://cdn.myanimelist.net/images/manga/3/295571.jpg,https://cdn.myanimelist.net/images/manga/3/295571l.jpg,,26395.0,70161,"Comedy, Drama, Romance","Maiku Kamishiro is an orphan, whose only memory of his childhood is a picture of his house, himself, and his twin sister. In an attempt to find out about his past, Maiku moves into his childhood home. Soon after two girls suddenly enter into Maiku's single life. One of them is his twin sister, and the other is a perfect stranger. But which is which? From there begins a tangled give-and-take relationship between Maiku and the blue-eyed girls. Find out who is Maiku's real blood relative.  (Source: ComicsOne)"
133665,"Isekai Tensei de Kenja ni Natte Boukensha Seikatsu: ""Mahou Kairyou"" de Isekai Saikyou",https://cdn.myanimelist.net/images/manga/3/245060.jpg,https://cdn.myanimelist.net/images/manga/3/245060l.jpg,,32943.0,47841,"Action, Adventure, Fantasy","When Minato died in an unfortunate accident, he was reincarnated in a different world where magic was woefully underdeveloped. Superfluous magic circles. Barely working attack magics.  ""What's with these inefficient magic?""  By getting rid of the excesses in the magic circle, the destructive capabilities of the magic can be multiplied! Furthermore, he creates the flawless Extreme magic with his own hands. With his boundless wisdom, Minato enhances magic beyond wonder. In no time, his magical powers and techniques outclassed anyone else's. In a world where magic was lost to the people, Minato is praised as an omnipotent wise man who controls all of the elements.  The tale of a wise man commanding the lost magic with overwhelming power starts now!  (Source: SB Creative, translated)"
85209,Kimi ga Izanau Kyoukaisen,https://cdn.myanimelist.net/images/manga/3/162764.jpg,https://cdn.myanimelist.net/images/manga/3/162764l.jpg,,45008.0,65801,"Action, Fantasy",
57035,"Owari no Seraph: Ichinose Guren, 16-sai no Catastrophe",https://cdn.myanimelist.net/images/manga/2/205755.webp,https://cdn.myanimelist.net/images/manga/2/205755l.webp,8.05,671.0,2486,"Action, Drama, Fantasy, Vampire","""Hey, Guren? Do you think... when we grow up, we can still be together like always?""  Just before the world fell to ruin because of mysterious virus that appeared on Earth which killed every infected human over the age of 13. Vampires conquered the surface—in that one last spring.  Ichinose Guren had entered a Sorcery Training School in Shibuya. This school was full of elites from famous families in the world of sorcerers. As he himself was of modest origin, Guren held a great ambition in his heart, even despite being labelled as trash. But among his classmates, a girl appeared who introduced herself by the name of the fiancée he had traded vows with a really long time ago... In that world slated for ruin, the boy sought power; and the girl sought power as well. A magic academy fantasy story begins!  (Source: owarinoseraph.tumblr, edited)"
